# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
google-noto-serif-gurmukhi-vf-fonts	yearly
google-noto-serif-hebrew-vf-fonts	yearly
google-noto-serif-kannada-vf-fonts	yearly
google-noto-serif-khmer-vf-fonts	yearly
google-noto-serif-lao-vf-fonts	yearly
google-noto-serif-oriya-vf-fonts	yearly
google-noto-serif-sinhala-vf-fonts	yearly
google-noto-serif-tamil-vf-fonts	yearly
google-noto-serif-telugu-vf-fonts	yearly
google-noto-serif-thai-vf-fonts	yearly
google-noto-serif-vf-fonts	yearly
gpg-pubkey	monthly
gpgme	monthly
gpgmepp	monthly
gpm-libs	monthly
graphene	monthly
graphite2	monthly
graphviz-libs	monthly
grep	monthly
groff-base	monthly
grub2-common	monthly
grub2-efi-ia32	monthly
grub2-efi-x64	monthly
grub2-pc	monthly
grub2-pc-modules	monthly
grub2-tools	monthly
grub2-tools-extra	monthly
grub2-tools-minimal	monthly
gsettings-desktop-schemas	monthly
gsl	monthly
gsm	monthly
gsound	monthly
gssdp	monthly
gssproxy	monthly
gst-editing-services	monthly
gst-thumbnailers	monthly
gstreamer1	monthly
gstreamer1-plugin-dav1d	monthly
gstreamer1-plugin-libav	monthly
gstreamer1-plugin-openh264	monthly
gstreamer1-plugins-bad-free	monthly
gstreamer1-plugins-bad-free-libs	monthly
gstreamer1-plugins-base	monthly
gstreamer1-plugins-good	monthly
gstreamer1-plugins-good-qt	monthly
gstreamer1-plugins-good-qt6	monthly
gstreamer1-plugins-ugly-free	monthly
gtk-update-icon-cache	monthly
gtk2	monthly
gtk3	monthly
gtk4	monthly
gtkmm4.0	monthly
gtksourceview4	monthly
gtksourceview5	monthly
gum	monthly
gupnp	monthly
gupnp-av	monthly
gupnp-dlna	monthly
gupnp-igd	monthly
gutenprint	monthly
gutenprint-cups	monthly
gutenprint-libs	monthly
gvfs	monthly
gvfs-afc	monthly
gvfs-afp	monthly
gvfs-archive	monthly
gvfs-client	monthly
gvfs-fuse	monthly
gvfs-goa	monthly
gvfs-gphoto2	monthly
gvfs-mtp	monthly
gvfs-nfs	monthly
gvfs-smb	monthly
gweather-locations	monthly
gweather-locations-common	monthly
gzip	monthly
harfbuzz	monthly
harfbuzz-icu	monthly
hdparm	monthly
hfsplus-tools	monthly
hicolor-icon-theme	monthly
hidapi	monthly
highway	monthly
hiredis	monthly
hostname	monthly
hplip	monthly
hplip-common	monthly
hplip-libs	monthly
htop	monthly
httpd	monthly
httpd-core	monthly
httpd-filesystem	monthly
httpd-tools	monthly
hunspell	monthly
hunspell-en	monthly
hunspell-en-AU	monthly
hunspell-en-CA	monthly
hunspell-en-GB	monthly
hunspell-en-US	monthly
hunspell-filesystem	monthly
hwdata	monthly
hwloc-libs	monthly
hyperv-daemons	monthly
hyperv-daemons-license	monthly
hypervfcopyd	monthly
hypervkvpd	monthly
hypervvssd	monthly
hyphen	monthly
i2c-tools	monthly
ibus	monthly
ibus-anthy	monthly
ibus-anthy-python	monthly
ibus-chewing	monthly
